,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC
CHOYP_GZF1.1.2.m.7747,0.979445546193914,0.692883630849653,0.152290573073858,0.967036679485888,0.840137189804765,-0.0794041953343649,0.949671592008509,0.424775811474171,-0.299207977776914,0.979180442953242,0.277396519062374,-0.426764683303704,0.998682844793179,0.810708142414347,0.0850812472700246,0.958428402785477,0.254877376436671,-0.406132922167533
CHOYP_H2AV.1.7.m.12182,0.988897009015834,0.985415415120141,-0.0073864482566135,0.967036679485888,0.877211235352569,-0.0876718113179655,0.949671592008509,0.873087860652331,0.0748577404456237,0.979180442953242,0.958018495486427,-0.0243272208044942,0.998682844793179,0.237613027617072,-0.680453499092952,0.978007666549162,0.962057765240323,0.0252843203001678
CHOYP_AN13B.1.1.m.15287,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.627355165862806,-0.450241890702674,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.778143552417047,-0.27225473424808,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_H3.1.2.m.3829,0.979445546193914,0.486656521822428,0.290205179613549,0.967036679485888,0.0544033538484792,-0.990810272065377,0.949671592008509,0.277163206964252,-0.680029761717845,0.979180442953242,0.01740628741622,-1.30396359397542,0.998682844793179,0.997205809506458,-0.00238159398031446,0.715190199293103,0.00818336579098107,1.77576472094086
CHOYP_HACL1.1.1.m.6578,0.979445546193914,0.961533770971959,0.0491970801097537,0.967036679485888,0.846506603809963,-0.18720748486888,0.949671592008509,0.851870117414005,-0.135709245494034,0.979180442953242,0.60459091996875,-0.435753466530959,0.998682844793179,0.99813724555608,-0.00238159398031423,0.958428402785477,0.415441684680139,0.638261197190921
CHOYP_HBS1L.1.2.m.14311,0.979445546193914,0.961533770971959,0.0491970801097537,0.967036679485888,0.400908039898338,0.871686204184688,0.949671592008509,0.626477516287901,-0.510104760275532,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_HEAT1.1.1.m.11228,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.413054870607597,-1.00238159398031,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_HECD1.1.1.m.27759,0.979445546193914,0.761291374810462,0.201200173554804,0.979800274196179,0.959945828138802,-0.0352043914238305,0.949671592008509,0.568345043187486,0.548788928778036,0.979180442953242,0.283608844861891,-0.72793421802427,0.998682844793179,0.805722341615843,-0.172306595422627,0.958428402785477,0.699941847877536,0.316333102303558
CHOYP_HELZ.2.2.m.43303,0.979445546193914,0.961533770971959,0.0491970801097537,0.967036679485888,0.79887477614447,-0.280316889260362,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.690998717470372,-0.361738802809079
CHOYP_HEM2.1.1.m.6789,0.979445546193914,0.509900838342897,-0.687768514056452,0.967036679485888,0.894896367325921,0.134720610018482,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.848083198303593,-0.142971717303114,0.998682844793179,0.760932553339839,-0.265415999814108,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_HEM3.1.1.m.28414,0.979445546193914,0.253684820245345,-0.687768514056452,0.967036679485888,0.412360763522594,-0.502709310596809,0.949671592008509,0.585589956927721,-0.358101666830482,0.979180442953242,0.385715204017394,-0.409758257998015,0.998682844793179,0.447048965683506,-0.417419093259158,0.958428402785477,0.190099375637431,1.22322369791208
CHOYP_HERC2.1.1.m.65153,0.979445546193914,0.720256710992697,0.312231485943547,0.967036679485888,0.861261287625595,0.134720610018482,0.949671592008509,0.24264759820544,1.03421575594828,0.979180442953242,0.292883419575665,1.04967336063928,0.998682844793179,0.997917368449714,-0.00238159398031446,0.958428402785477,0.690998717470372,-0.361738802809079
CHOYP_HGFAC.1.1.m.5902,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_ANKK1.1.1.m.56194,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.615695333184754,0.549758109297326,0.949671592008509,0.307748262163964,-0.995531587445774,0.979180442953242,0.186978872223103,1.27206578197573,0.998682844793179,0.619389187018054,0.360188485404394,0.958428402785477,0.620761454568527,0.445616119248525
CHOYP_HIF1N.1.1.m.53726,0.979445546193914,0.449979008133152,0.78616267427596,0.967036679485888,0.894896367325921,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.0731342278386505,1.63463586136044,0.998682844793179,0.765106992250032,0.260652811853479,0.958428402785477,0.543746039781179,0.486258103745871
CHOYP_HINT1.1.1.m.53526,0.979445546193914,0.253684820245345,-0.687768514056452,0.967036679485888,0.511431018035829,0.424227227213467,0.949671592008509,0.425498620100387,0.489895239724468,0.979180442953242,0.241921177275507,0.750113078780375,0.998682844793179,0.997205809506458,-0.00238159398031446,0.976932648911716,0.911291391040649,-0.0722321856140944
CHOYP_HIP1.1.1.m.31791,0.979445546193914,0.336431733258171,0.856552002167358,0.967036679485888,0.43488272446853,0.719683110739638,0.949671592008509,0.352795569054006,-1.09506726099669,0.979180442953242,0.085688072868056,1.85702828269689,0.998682844793179,0.765106992250032,0.260652811853479,0.958428402785477,0.270220843757451,1.05329869646976
CHOYP_HIRA.1.1.m.19212,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_HMBS.1.1.m.31422,0.979445546193914,0.178854664699417,-0.352165482272013,0.967036679485888,0.0432461813692953,-0.594631800037849,0.949671592008509,0.144922793848866,-0.451211071221963,0.979180442953242,0.231451843738711,0.317153671504268,0.998682844793179,0.23139058094767,-0.343418511815381,0.958428402785477,0.238699805099957,0.384504604945137
CHOYP_HMCN1.28.44.m.47379,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.0705069094120963,1.94207553207609,0.949671592008509,0.812202925930794,0.127325160339759,0.401193050707441,0.00252227493214787,1.20167645408433,0.998682844793179,0.00830113222593283,0.997618406019686,0.059274789634321,0.000223594076327126,1.29033789377061
CHOYP_HMCN2.10.12.m.49343,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_HMCN2.3.12.m.26811,0.979445546193914,0.952897428298472,0.0491970801097534,0.967036679485888,0.0694608387959333,-1.45024189070267,0.949671592008509,0.268166019118517,-0.943064167551638,0.979180442953242,0.734252010958946,0.27206578197573,0.998682844793179,0.783791002474665,0.220010827356133,0.978007666549162,0.967186004955257,-0.0398107079217165
CHOYP_HOOK3.1.1.m.14456,0.979445546193914,0.961533770971959,0.0491970801097537,0.967036679485888,0.615695333184754,0.549758109297326,0.949671592008509,0.847123701102884,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.720979292360296,0.375226791357127
CHOYP_HPGD.1.3.m.50258,0.979445546193914,0.745721930390239,0.24184215805215,0.967036679485888,0.412360763522594,-0.502709310596809,0.992129600384044,0.980902181292561,-0.0141472656131212,0.979180442953242,0.292839996139847,0.590241742001985,0.998682844793179,0.702197358707311,-0.208832471447741,0.986256681471842,0.977947968073299,0.0167728204446504
CHOYP_ANKMY2.1.1.m.18238,0.979445546193914,0.569833928617485,0.411767159494462,0.967036679485888,0.663275236680928,0.304645611460794,0.949671592008509,0.152444103373373,1.22686083389067,0.979180442953242,0.734252010958946,0.27206578197573,0.998682844793179,0.805722341615843,-0.172306595422627,0.999087702201721,0.999087702201721,0.000831276575629314
CHOYP_HPRT.1.1.m.61881,0.979445546193914,0.579162178677447,0.233621651247182,0.967036679485888,0.728175418574674,-0.138297884387933,0.949671592008509,0.798148835655232,0.106566600172962,0.979180442953242,0.792226932813267,0.108567049692851,0.998682844793179,0.657548758376431,-0.186806165117742,0.958428402785477,0.578637497833604,-0.23620792072522
CHOYP_HS12A.20.33.m.55554,0.979445546193914,0.961533770971959,0.0491970801097537,0.967036679485888,0.894896367325921,0.134720610018482,0.966917060438457,0.921732908747223,-0.0950672609966883,0.979180442953242,0.739530389795412,-0.365364138639561,0.998682844793179,0.413054870607597,-1.00238159398031,0.958428402785477,0.471036348237398,-0.624773208642873
CHOYP_HS12B.2.14.m.19896,0.979445546193914,0.065218251700039,-1.95080291989025,0.967036679485888,0.400908039898338,0.871686204184688,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.700208487682712,0.371601455526645,0.998682844793179,0.997718581835477,-0.00238159398031446,0.958428402785477,0.690998717470372,-0.361738802809079
CHOYP_HS12B.7.14.m.40601,0.979445546193914,0.658125598331304,0.219122081552066,0.967036679485888,0.444661735698222,0.336354471188132,0.949671592008509,0.536302420026396,0.319970238282155,0.979180442953242,0.790670265111877,0.11678755649782,0.998682844793179,0.72796306424964,-0.172306595422627,0.958428402785477,0.632852750157488,0.266292419803963
CHOYP_HS90A.1.3.m.7725,0.979445546193914,0.745721930390239,0.24184215805215,0.967036679485888,0.834533092537607,0.134720610018482,0.949671592008509,0.562190260334386,0.364364357640609,0.979180442953242,0.770954886286964,0.175204242723142,0.998682844793179,0.838245362558405,-0.11785881140025,0.958428402785477,0.543037165823833,0.415868775854473
CHOYP_HS90A.3.3.m.28300,0.979445546193914,0.284352916994897,0.418430889775473,0.967036679485888,0.45373389053791,0.272224133768417,0.949671592008509,0.639763936496706,0.152860252446897,0.979180442953242,0.900605931570181,-0.0465419546200208,0.998682844793179,0.324033745185233,-0.400930970470589,0.958428402785477,0.846971105100301,-0.0722321856140935
CHOYP_HSP21.4.1.1.m.8171,0.979445546193914,0.524093397651526,-0.337826042999493,0.967036679485888,0.266336436824199,-0.865279389981518,0.949671592008509,0.570159867486721,0.396785835332986,0.979180442953242,0.33125225110635,0.634635861360439,0.998682844793179,0.793780641610266,-0.19502667192271,0.976932648911716,0.911291391040649,-0.0722321856140944
CHOYP_HSP7D.2.3.m.34785,0.979445546193914,0.888567536603821,-0.0883064436401813,0.967036679485888,0.506326310013818,-0.543351295094156,0.949671592008509,0.414274163991188,0.589430913275382,0.979180442953242,0.60459091996875,-0.435753466530959,0.998682844793179,0.316103830536033,-1.00238159398031,0.976932648911716,0.910021671093576,-0.0987043969752852
CHOYP_HSP7D.3.3.m.41778,0.979445546193914,0.692883630849653,0.152290573073858,0.967036679485888,0.731397057506932,0.134720610018482,0.949671592008509,0.25877390515628,0.502495276504101,0.979180442953242,0.11764696463943,0.593993876863093,0.998682844793179,0.590349012714252,0.211743211372533,0.958428402785477,0.101495295523033,0.731370601582402
CHOYP_HSP7E.1.1.m.13730,0.979445546193914,0.278991121574866,-0.535765420611403,0.967036679485888,0.120878974478433,-0.713276296536468,0.949671592008509,0.262926973413671,-0.58049408816693,0.979180442953242,0.913285909603227,0.0496733606392823,0.998682844793179,0.85806933635331,-0.0898444352306536,0.958428402785477,0.526581274475929,0.348754579995936
CHOYP_AAEL_AAEL001503.1.1.m.10649,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_ANKRD5.1.2.m.11711,0.979445546193914,0.478515804812697,-0.535765420611403,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.627121818677936,0.634635861360439,0.998682844793179,0.998386814123129,-0.00238159398031423,0.958428402785477,0.284694073890355,1.22322369791208
CHOYP_HTR5B.1.1.m.39330,0.979445546193914,0.171872065149568,-1.5357654206114,0.967036679485888,0.655545903789534,0.35711303135493,0.949671592008509,0.803443870654078,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.284694073890355,1.22322369791208
CHOYP_HTT.1.1.m.33803,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.311744791356688,-1.18720748486888,0.949671592008509,0.352795569054006,-1.09506726099669,0.979180442953242,0.563183983805041,-0.535289140081874,0.998682844793179,0.478042668223805,-0.73934718814652,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_HUTH.1.1.m.30350,0.979445546193914,0.505365365628357,0.371125174997116,0.967036679485888,0.0737754361322946,-0.929409727401234,0.949671592008509,0.463054748021875,-0.473578884250418,0.979180442953242,0.424448040546034,0.564246533469041,0.998682844793179,0.830199655488153,0.135121929769621,0.958428402785477,0.612793160964472,0.259749573937191
CHOYP_HVCN1.1.4.m.8888,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_HX1.1.1.m.23716,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.60652996605683,0.638261197190921
CHOYP_HYOU1.1.3.m.163,0.979445546193914,0.899117850155986,-0.0763338019741053,0.967036679485888,0.518296323061238,0.397755015852276,0.949671592008509,0.113707776200763,0.904932739003312,0.979180442953242,0.622241357511291,0.290681460143078,0.998682844793179,0.65204356910804,-0.291888211175299,0.958428402785477,0.235724664492057,0.72572403844126
CHOYP_IDHC.1.1.m.7041,0.979445546193914,0.528411427636387,0.157721536887923,0.967036679485888,0.725168205736187,0.0896327204899432,0.983037974432137,0.95730321935781,-0.0141472656131212,0.979180442953242,0.273107066069299,0.286712557940132,0.998682844793179,0.714577179410452,-0.094012069445883,0.958428402785477,0.723937311435173,-0.0904367809916851
CHOYP_IDLC.1.1.m.63624,0.979445546193914,0.541336670974266,-0.313372999274955,0.967036679485888,0.44856034341975,-0.379852562811276,0.949671592008509,0.866343126010879,0.101329951806815,0.979180442953242,0.311346335178973,-0.65076635750181,0.998682844793179,0.824305509639307,-0.139885117730249,0.963455877066767,0.880992915960461,0.0857201741621423
CHOYP_IF2A.1.1.m.13279,0.979445546193914,0.707964887569626,0.117909830193768,0.967036679485888,0.385837230444453,-0.291544144683616,0.949671592008509,0.185632398317065,-0.457637340381397,0.979180442953242,0.882245188464866,0.0496733606392823,0.998682844793179,0.914998408095745,0.0350931114383481,0.958428402785477,0.697712669942838,-0.139346381472631
CHOYP_IF2H.1.1.m.18253,0.979445546193914,0.896666397308579,0.0491970801097539,0.967036679485888,0.888030541646855,-0.051692514212399,0.949671592008509,0.736966998415208,-0.129282976334602,0.979180442953242,0.594415614088826,-0.204083231606501,0.998682844793179,0.903210410460795,0.0449241207980418,0.958428402785477,0.583293646690791,-0.209735709364029
CHOYP_ANKY2.2.2.m.44213,0.979445546193914,0.720256710992697,0.312231485943547,0.967036679485888,0.882575282352488,0.134720610018482,0.949671592008509,0.377064479501023,0.81182333461183,0.979180442953242,0.700208487682712,0.371601455526645,0.998682844793179,0.997718581835477,-0.00238159398031446,0.958428402785477,0.0872036136853141,1.80818619863323
CHOYP_IF4A3.1.1.m.30424,0.979445546193914,0.618091652270554,-0.157253797357672,0.967036679485888,0.752232630838505,0.0999551918578048,0.949671592008509,0.793843653742829,0.0935943030272099,0.979180442953242,0.792634007968992,0.0940674799977366,0.998682844793179,0.0893156316409871,-0.648744639365614,0.978007666549162,0.945921178170207,-0.0273197637385199
CHOYP_IF4E.1.1.m.56823,0.979445546193914,0.586554884050429,0.371125174997117,0.967036679485888,0.215994383444145,-0.772169985590037,0.949671592008509,0.542126034668604,-0.358101666830483,0.979180442953242,0.889164642406397,-0.0878301631106524,0.998682844793179,0.634840064262156,-0.324309688867677,0.958428402785477,0.593817778958195,-0.361738802809079
CHOYP_IF4G2.1.1.m.62766,0.979445546193914,0.945620729805987,0.0491970801097539,0.967036679485888,0.415480538995283,-0.602244984147724,0.949671592008509,0.78512275412712,0.226860833890674,0.979180442953242,0.563183983805041,-0.535289140081874,0.998682844793179,0.740747320649461,0.319546500907048,0.976932648911716,0.910021671093576,-0.0987043969752852
