Day11_23C,Day11_29C,Day13_23C,Day13_29C,Day3_23C,Day3_29C,Day5_23C,Day5_29C,Day7_23C,Day7_29C,Day9_23C,Day9_29C,proteinID
10.554,10.56945,7.9749,27.55105,27.7913,22.0108,18.68815,23.65565,13.4167,10.17855,13.5662,21.58875,CHOYP_ISCW_ISCW015295.1.1|m.22192
0,4.4322,15.9821,4.0093,7.73495,4.1453,7.7909,0,0,0,4.10685,0,CHOYP_ISCW_ISCW016254.2.5|m.38599
4.878,4.435,1.8385,3.58875,4.75045,5.93335,4.37565,2.9569,4.1276,2.7116,4.6107,4.26705,CHOYP_ISCW_ISCW017188.1.1|m.23179
4.92795,0,12.08125,5.6848,3.29055,8.09695,12.1278,11.2307,9.24065,6.9171,10.5035,1.25565,CHOYP_ISCW_ISCW017652.1.1|m.49306
9.0143,7.8182,9.3887,5.8905,3.4038,7.19415,7.9914,9.04695,4.7646,11.448,12.0338,7.4831,CHOYP_ISCW_ISCW017707.1.1|m.58329
13.4472,8.1507,13.14025,9.92025,38.1343,47.8077,40.6406,32.6053,40.46795,29.98865,28.00525,15.6882,CHOYP_ISCW_ISCW017709.1.1|m.30040
0,0.7171,0,0.35135,0,0.35995,0,0,0,0,0,0,CHOYP_ISCW_ISCW017872.2.2|m.60293
48.5257,62.23445,31.77855,59.5877,27.99085,41.75385,44.86295,50.74515,41.93365,53.8851,52.84215,59.6403,CHOYP_ISCW_ISCW018425.1.1|m.35608
0.80905,0,1.87375,2.1036,1.35975,2.87565,2.7213,3.1226,1.44005,3.4229,1.45075,0.79425,CHOYP_ISCW_ISCW018501.2.2|m.61797
23.2418,24.20925,26.5504,27.25115,23.77145,27.12215,29.8082,23.417,25.23035,30.7017,26.0845,29.59825,CHOYP_AP1G1.1.1|m.13111
10.7232,25.2872,23.93705,21.2313,15.7983,21.66045,12.7236,16.1815,23.2205,17.8965,18.4464,15.59105,CHOYP_ISCW_ISCW018536.1.1|m.56336
0,0,0,0,0.816,0.85855,0.81335,0,0.8478,1.0213,0.8831,0,CHOYP_ISCW_ISCW018656.1.1|m.51893
22.42375,15.10975,13.6194,25.5591,11.5266,20.89185,26.5033,15.02795,24.29015,18.6494,17.51555,14.4705,CHOYP_ISCW_ISCW020302.1.1|m.37564
76.72205,94.38825,90.97745,72.06175,75.1826,77.44085,73.94155,104.74825,89.49345,92.38155,74.55445,100.6343,CHOYP_ISCW_ISCW020550.2.2|m.18099
22.49695,6.2281,24.94145,11.27835,30.7425,32.4699,27.26255,30.8625,28.6303,31.90185,26.9583,11.9321,CHOYP_ISCW_ISCW021457.1.1|m.31134
0.65145,0.65535,0,1.12345,0.5756,1.10715,0,0,0.59465,0,0,0.62675,CHOYP_ISCW_ISCW021591.1.1|m.13969
31.35305,31.6617,51.3175,39.44635,26.73815,32.26585,40.4405,34.8412,35.408,34.8195,45.8216,29.32655,CHOYP_ISCW_ISCW021591.1.1|m.13970
4.3366,8.8054,3.5358,5.34165,2.5659,2.70935,5.1351,2.92615,4.05025,3.22955,4.08335,5.6317,CHOYP_ISCW_ISCW022021.1.1|m.53168
53.26395,53.77725,67.63345,52.8965,57.2564,62.6344,49.32395,53.6023,56.3044,64.4067,71.73865,51.6294,CHOYP_ISCW_ISCW022029.1.1|m.9014
0,0,0,0,0,1.94205,0,0,0,0,0,0,CHOYP_ISCW_ISCW022609.1.1|m.26988
5.75105,7.20275,10.43185,14.3816,6.30545,7.9935,7.62515,8.67255,9.32795,6.3522,9.44565,5.53155,CHOYP_AP1M1.1.1|m.56248
4.68275,4.7326,2.90375,6.40055,4.19775,6.5466,4.16725,2.4414,6.61385,7.79815,6.65825,4.54025,CHOYP_ISCW_ISCW023153.1.1|m.10480
2.39595,0,11.58185,6.50135,16.8098,11.09975,14.8427,12.0138,15.5344,7.921,15.65495,18.4355,CHOYP_ISCW_ISCW023180.1.2|m.31255
0.74695,0,2.57955,1.29235,0.67265,3.2937,2.5979,2.12575,1.39725,1.57135,3.3187,2.05335,CHOYP_ISCW_ISCW023297.1.1|m.11833
6.40885,10.3671,3.18305,10.59245,1.1827,3.6005,5.67385,11.60135,7.2611,15.71465,7.22845,11.2061,CHOYP_ISCW_ISCW023591.1.1|m.9921
68.9431,50.55215,62.8813,37.21395,42.87335,54.0226,66.70235,48.8149,67.301,55.75725,73.56045,51.5819,CHOYP_ISCW_ISCW023973.1.2|m.6506
4.3019,4.2396,2.6008,3.8443,7.41265,5.9035,3.73315,2.1343,3.9005,2.3939,3.9378,2.0786,CHOYP_ISY1.1.1|m.53545
4.4476,9.01115,0,3.04675,13.7909,6.2444,2.9865,4.4801,6.2173,2.54095,6.2682,5.41115,CHOYP_ITB1.3.4|m.28565
2.9656,2.9846,14.0085,7.92165,10.1659,10.73415,10.2395,2.9085,10.7659,0,8.1801,5.61415,CHOYP_ITPA.1.1|m.13655
27.10045,26.0405,20.9209,27.4499,26.55595,25.36895,25.4106,27.3435,26.88895,22.2854,26.8959,30.5337,CHOYP_IVD.1.2|m.5213
8.12625,11.0001,11.5967,6.2354,13.2256,8.88105,10.8491,10.96635,6.3408,7.57215,6.39085,3.96065,CHOYP_IVD.2.2|m.14522
12.3655,18.0656,13.3985,20.13605,8.52555,11.5496,17.14355,12.4967,10.29995,15.30175,14.33335,13.3415,CHOYP_AP2M1.1.1|m.25996
7.6228,6.18445,13.1016,5.6543,12.21895,7.16565,8.17135,15.44435,10.0947,8.5548,10.06925,5.96125,CHOYP_JNK.1.1|m.1540
1.6475,2.4551,0.5424,2.22175,2.8581,1.8875,2.16185,1.2182,3.0162,1.3485,1.2142,1.95985,CHOYP_K0020.1.1|m.1673
34.36865,41.15255,40.15295,38.52895,35.937,37.3059,34.33155,39.54705,32.74805,39.8167,31.0499,34.6908,CHOYP_K6PF.1.1|m.46882
28.1108,16.66505,21.6568,0,3.921,17.92055,2.6506,10.6355,2.768,14.79505,16.93535,28.6961,CHOYP_KAPR.1.3|m.8246
14.1794,15.53575,47.1461,35.43125,31.4788,31.7896,31.72105,29.54425,34.7271,37.92725,33.5074,30.02055,CHOYP_KAPR.2.3|m.56519
7.7945,5.2521,9.4826,10.70635,8.0373,7.27155,6.9061,2.63185,9.7702,5.77845,6.1434,7.5573,CHOYP_KAT3.1.1|m.49207
3.99215,1.40145,4.83665,3.62135,2.34085,3.70395,2.3578,5.33885,0,4.42665,2.49745,5.13765,CHOYP_KAT8.1.1|m.28310
12.92445,18.84275,9.07955,10.2312,18.124,19.1376,11.59245,13.17525,17.44475,14.50285,21.03045,12.64935,CHOYP_KC1A.2.2|m.64030
56.6485,32.7015,39.48705,48.1623,25.04655,26.4644,39.73385,45.10075,49.3856,49.5698,41.97335,35.4067,CHOYP_KCIP4.1.1|m.46682
0,0,21.20695,10.792,20.5274,10.83735,15.4391,17.4764,16.2009,19.40905,5.4331,0,CHOYP_AAEL_AAEL001706.1.1|m.43821
23.10635,18.95545,19.30575,19.82235,20.36755,26.8994,19.26165,26.1465,28.30235,25.65135,27.2256,20.964,CHOYP_AP3M2.1.1|m.43706
8.4229,7.3053,13.1607,14.2182,12.7327,12.3336,10.71535,12.06685,14.62915,12.0259,15.96285,8.1363,CHOYP_KCMF1.1.1|m.62675
9.7548,13.9391,4.7912,3.689,3.51815,3.73175,12.2344,15.86015,7.3643,19.72515,14.7759,9.5532,CHOYP_KCP.3.13|m.17018
42.7319,23.59355,28.3721,30.21965,0,41.67165,32.7741,25.36065,43.61745,49.68955,34.7568,50.85255,CHOYP_KCP.8.13|m.40457
27.4894,27.895,27.24105,34.52425,0,12.8443,26.0965,17.33995,30.62595,30.56445,29.3646,30.0272,CHOYP_KCP.9.13|m.43409
10.50885,7.06795,1.47645,10.7041,5.17905,8.7541,14.61365,9.42205,8.82165,5.21745,8.9197,6.82925,CHOYP_KDEL1.1.1|m.62729
7.71735,6.98895,10.2784,12.6672,9.48735,13.61135,10.92905,19.32335,15.0955,11.95815,11.6008,8.1955,CHOYP_KDM1A.1.1|m.60229
4.86615,1.97255,0,2.66775,0.9144,2.7338,0.90705,2.96325,1.8262,1.14055,4.61495,3.78005,CHOYP_KDM1A.1.1|m.60230
0.96015,0,0,1.45375,0.563,2.08145,1.9959,0.96745,0.9,0.7086,1.4966,0.35815,CHOYP_KDM5A.1.1|m.51935
32.2164,29.0196,30.5575,37.65225,41.16855,33.4256,41.39075,30.5786,25.18955,29.90945,35.341,27.7814,CHOYP_KHDR1.1.1|m.8878
0,0,0,0,0,0,0,0.62985,0,0,0.59415,0,CHOYP_KI11A.1.1|m.14576
0,0,0,0,0,0.9379,0,0,0,0,0,0.9202,CHOYP_KI16B.1.3|m.42636
2.6866,1.8009,1.13595,1.6297,0.8352,3.32,2.39745,3.59075,0.8995,1.04565,1.6797,4.3214,CHOYP_KIF2A.2.2|m.62686
22.33285,15.6586,20.89335,17.2478,19.7071,24.0192,19.8335,20.7014,16.05705,19.08365,17.82155,14.97095,CHOYP_KIF2A.2.2|m.62688
0,0,0,0,4.44385,0,0,0,0,0,0,0,CHOYP_KLH26.1.2|m.8792
5.5297,4.22005,4.2355,2.56005,2.4626,5.84505,4.31095,3.5156,3.2682,3.8657,3.26905,4.72165,CHOYP_KLH36.1.2|m.12244
0,0,0.65615,0.5008,0,0,0,0,0,1.10845,0.5119,0,CHOYP_KLHDB.3.5|m.46662
8.5254,6.5063,9.14555,8.79935,14.2173,10.00965,12.40035,14.0092,14.05495,9.54525,11.1424,7.2847,CHOYP_KLHL24.2.4|m.18433
0,0,1.6165,0,0,0,0,0,1.22975,2.92255,0,0,CHOYP_KMO.1.2|m.17496
5.71995,2.88655,4.3663,3.93695,3.8032,2.67335,4.49425,2.1586,6.7127,6.3745,3.3927,3.48315,CHOYP_KPC1.2.2|m.37402
3.4801,5.14645,10.2935,7.6866,5.97995,6.3142,4.53715,8.54765,6.393,5.6542,3.19005,4.92585,CHOYP_KPRB.1.1|m.17501
39.35635,32.95885,38.34425,40.11315,28.835,32.5353,29.07025,30.6172,33.721,27.5203,30.6616,29.43465,CHOYP_API5.1.1|m.17066
2.47225,1.27915,2.9896,3.456,10.8478,9.1633,4.3705,2.47415,7.97615,0,7.02195,3.6124,CHOYP_KS6B1.1.1|m.8274
14.34005,3.7074,2.2299,11.4578,9.5023,16.72235,11.1871,10.8362,9.99935,4.017,8.53355,8.68545,CHOYP_KSR2.1.1|m.9852
50.48765,37.18155,68.88785,50.2911,50.01715,62.7826,65.36095,57.0323,50.0547,39.12265,59.2254,51.9004,CHOYP_LA.1.1|m.65962
0,2.118,0,5.5824,3.641,1.9357,1.8776,6.1552,1.91065,2.2931,1.99295,2.0105,CHOYP_LACB2.1.1|m.31957
0,0,0,0,2.80805,7.258,8.31295,1.5971,4.5032,1.7898,0,0,CHOYP_LAMC1.1.1|m.36098
1.5529,0,0,2.84055,2.05975,0.7723,2.0638,0,2.1933,0.9092,2.9276,0.8047,CHOYP_LAR.1.2|m.30133
0.95975,0,2.2456,0.88415,0.8669,0,0,0,0,0,2.5934,0,CHOYP_LARP7.1.1|m.35019
12.53265,5.09035,7.624,11.437,12.17735,8.18755,7.8217,10.1018,8.18615,9.7488,7.16765,9.72105,CHOYP_LC7L3.1.1|m.20705
0,0,2.83885,2.11965,4.08305,0,0,4.5976,0,2.607,0,0,CHOYP_LEG4.1.1|m.22079
3.46305,2.6512,3.1826,3.18895,0,2.4419,2.3373,4.40335,3.2624,3.87735,2.4788,2.53335,CHOYP_LEMD3.1.1|m.56975
2.99415,3.0161,3.1185,4.68535,3.7737,5.96825,6.46345,4.73735,6.42145,3.79785,4.05125,2.89845,CHOYP_AQR.1.1|m.9127
0,0,2.256,0,1.683,1.7737,3.27635,4.68025,2.5842,2.1207,0.93805,0.95055,CHOYP_LEO1.1.1|m.41626
31.64285,35.78845,41.6273,25.53255,21.25615,25.9915,24.82325,33.17495,30.85305,36.64275,32.2513,31.9184,CHOYP_LGR4.1.2|m.27343
0,0,0,0,2.75915,1.4726,4.065,0,0,0,1.46735,0,CHOYP_LIAS.1.1|m.21693
0,1.333,0.852,2.43595,4.0771,1.23045,0.6292,0.70535,0,0.77975,1.2433,1.9166,CHOYP_LIG4.1.1|m.6295
38.49875,32.3239,54.5473,43.3737,29.4108,40.6215,32.98405,39.92065,44.10205,48.41645,36.2324,42.20815,CHOYP_LIGO2.1.2|m.3525
2.3959,0,0,0,0,0,2.0597,0,1.1122,0,0,1.1748,CHOYP_LIN9.1.1|m.12005
2.9638,4.46395,8.9848,9.4408,7.8295,2.7557,5.2919,5.9524,5.5277,4.91915,5.56885,7.1565,CHOYP_LIS1.1.1|m.56212
0.46965,1.68165,1.5117,1.13185,2.1967,1.20545,0.79655,0.89575,1.53485,0.9663,1.1643,1.60775,CHOYP_LMBL3.1.1|m.14251
60.631,64.33725,56.2995,56.3549,59.58935,60.2012,55.74045,52.4714,51.4683,51.3939,53.5053,56.0563,CHOYP_LMNB2.1.1|m.55999
6.5211,8.1498,1.4049,6.6935,3.3973,3.94485,5.1283,8.89465,4.6976,5.55235,6.512,10.4481,CHOYP_LMO7.1.1|m.27803
62.89015,78.83295,21.4471,64.3547,15.53845,49.3167,51.60545,50.44095,30.7497,19.60635,47.2122,41.4683,CHOYP_ARALYDRAFT_472154.1.1|m.29819
7.07455,11.9933,8.6555,15.1423,14.6456,6.62365,12.5935,7.12765,4.5672,2.69725,8.93205,4.59365,CHOYP_LNTL-1.1.2|m.10782
11.6567,16.60615,8.58815,15.0719,24.88885,15.3557,12.5503,23.5522,10.95455,18.33515,13.2938,9.12715,CHOYP_LOAG_05718.1.1|m.48540
0,1.2063,0,0,1.07305,0,0,0,1.1102,0,0,1.1671,CHOYP_LOC100005182.1.1|m.53007
0.525,0,0,0,0,0.48845,0.4616,0.5157,0,0,0.4992,0.50325,CHOYP_LOC100008030.1.1|m.10817
5.0149,3.36365,2.0738,4.5828,7.3477,7.76675,8.84665,13.32135,9.28315,1.90965,9.46465,8.06335,CHOYP_LOC100013725.1.2|m.12740
12.8984,12.9947,10.5074,7.86455,15.20425,10.0332,9.59045,15.1914,14.11815,11.96455,10.09795,12.5059,CHOYP_LOC100017224.1.1|m.26828
0,1.64145,0,1.48785,0,0,0,0,1.56565,0,0,0,CHOYP_LOC100024134.1.1|m.61877
28.1918,28.52965,21.37455,35.43965,27.9346,32.76415,37.42315,38.9727,46.13025,42.97965,49.71425,44.27585,CHOYP_LOC100024935.1.1|m.2615
23.22775,7.8853,12.6257,18.9694,16.02845,16.9374,20.79485,20.82555,24.2579,14.4293,14.66315,15.0947,CHOYP_LOC100027252.1.1|m.30045
8.46705,14.171,30.77475,15.3614,14.8817,10.48455,15.00205,16.9074,13.19435,25.0259,13.1978,10.8966,CHOYP_LOC100068494.1.1|m.8733
9.852,4.43195,6.67525,0,0,0,3.90255,1.13945,12.2705,0,15.484,4.25185,CHOYP_ARB_02478.1.1|m.29725
12.99085,10.9616,18.44915,2.0521,11.47765,26.26405,23.0709,21.81475,24.23315,12.0503,18.40265,12.60595,CHOYP_LOC100072802.1.1|m.27280
0.6984,0.7206,0,0.64455,0.6293,0,0,0.7032,0.6767,1.4619,1.2684,0,CHOYP_LOC100080726.1.1|m.59048
4.21695,4.35955,0,0,7.5334,3.9796,0,0,0,14.06945,0,0,CHOYP_LOC100081619.1.1|m.33744
0,0,0,3.74925,3.5756,0,3.5634,0,3.722,0,0,0,CHOYP_LOC100081920.1.4|m.1772
0,0,0,1.82975,0.91705,0,0.937,1.02765,0,0,1.8548,0,CHOYP_LOC100089326.1.1|m.19184
58.934,34.88475,77.7367,54,73.776,50.38505,43.5905,79.1717,64.1583,76.40515,46.2942,71.46135,CHOYP_LOC100113561.1.1|m.37903
0,0,0,0,10.2957,3.10495,2.96185,1.70365,0,0,1.59225,1.65945,CHOYP_LOC100113671.1.1|m.18491
2.0036,0,0,0.97635,0,0.98725,0,0,0.96955,0,1.0102,1.9426,CHOYP_LOC100114159.1.1|m.53867
69.52095,59.2526,60.4781,56.35885,53.5578,55.5969,49.51325,51.12175,53.00605,40.89555,53.30425,67.446,CHOYP_LOC100114171.1.1|m.50280
37.31565,30.8752,32.5831,32.3544,25.3387,32.10055,34.7961,36.5157,34.86145,27.62465,45.78325,36.1539,CHOYP_LOC100114247.1.1|m.30717
36.7497,46.42625,39.15545,42.01395,36.5278,42.84275,36.79205,39.3095,38.68355,38.29995,38.9716,44.5393,CHOYP_ARC1A.1.1|m.56262
81.54695,78.18155,104.32825,70.71205,75.74025,77.9991,80.0092,82.1627,80.2226,85.9906,76.6763,78.99265,CHOYP_LOC100114636.1.1|m.11052
56.09255,43.56635,49.9024,45.3608,47.648,42.2715,42.33845,49.9053,44.486,45.52375,44.6716,43.94245,CHOYP_LOC100114736.1.1|m.18266
6.6832,5.0475,8.08185,12.07545,10.26,4.64015,7.4036,6.68825,10.95785,7.3818,9.4386,11.2593,CHOYP_LOC100115002.1.1|m.45844
33.6051,31.04865,22.3911,22.3739,21.6736,22.885,27.28795,36.90445,28.69085,34.06525,54.48115,35.6914,CHOYP_LOC100115298.1.1|m.39207
87.01215,69.5939,66.8588,71.10695,48.5192,55.4883,61.2479,55.45675,68.6729,45.8259,68.87535,93.1893,CHOYP_LOC100115467.1.1|m.51329
51.43735,47.98,46.93675,39.7661,43.6841,45.181,43.9912,49.7789,42.48235,45.07085,43.8171,52.7147,CHOYP_LOC100115577.1.1|m.21791
2.91915,3.9515,3.5688,5.34415,3.4501,8.20955,10.4611,1.9697,5.5222,3.29485,5.52835,3.7862,CHOYP_LOC100115776.1.1|m.24729
6.93035,1.43385,1.7348,2.52855,4.8914,3.86505,6.28135,2.7973,6.4915,1.5796,2.6122,4.01745,CHOYP_LOC100116049.1.1|m.54372
4.18045,3.1888,3.8186,1.9117,0.9757,3.89995,1.88575,1.08855,4.8708,1.20645,4.9092,5.0691,CHOYP_LOC100116719.1.1|m.58
0.9237,0,0,0,0,0.87395,3.9308,0.95465,1.739,0,3.3116,3.43085,CHOYP_LOC100116878.1.1|m.11654
48.0267,52.36535,45.1194,54.30635,29.47705,34.55345,36.3211,44.7048,24.33865,37.15105,41.8029,50.32265,CHOYP_ARC1A.1.1|m.56263
16.6418,11.2432,17.6059,14.26695,20.6383,13.49475,12.883,14.5867,16.6149,17.3194,13.6854,14.02475,CHOYP_LOC100116878.1.1|m.11655
2.8093,0,0,0,1.64725,0.9172,0,0,2.60015,0,0,0,CHOYP_LOC100118063.2.4|m.29108
41.8812,27.1656,46.9891,35.3484,40.01715,39.13045,44.68025,33.7665,42.36095,44.8381,33.1895,30.92365,CHOYP_LOC100118098.1.1|m.14795
4.7237,8.28695,8.562,8.58225,3.1116,6.56555,3.1178,5.89285,6.5433,5.2046,3.3356,3.409,CHOYP_LOC100118291.1.1|m.54817
0.47185,0.47815,1.3014,0.63025,1.322,0.998,1.14175,0.6493,1.6006,0.28895,1.61925,0.25785,CHOYP_LOC100118811.1.1|m.57633
4.60205,10.8872,5.6305,4.24375,1.40805,1.4917,2.74275,1.58135,4.2982,5.13245,3.00405,1.54785,CHOYP_LOC100119008.1.1|m.43229
0.74045,2.81635,0,1.28035,0.66685,0,0,0.74555,0,0,0,0.727,CHOYP_LOC100119086.1.1|m.55425
2.41145,3.6672,1.5196,6.61655,8.52235,8.9987,11.73265,3.62785,9.06815,1.3974,6.7429,2.3939,CHOYP_LOC100119577.1.1|m.47861
1.20935,0,0,0.59695,1.6041,0,1.14035,0,1.7081,0,2.2991,1.7574,CHOYP_LOC100119750.1.1|m.7019
18.022,12.10275,20.9018,20.4424,36.2895,40.3984,36.53825,30.1963,34.853,28.21525,23.31005,23.88205,CHOYP_LOC100120123.1.1|m.12979
10.3433,13.87515,4.22405,28.2173,12.11445,9.615,6.10875,3.4607,9.57325,11.46895,6.4707,13.3112,CHOYP_ARF6.1.2|m.3974
0,0,4.37525,0.86305,0,0,0.86045,0,0,0,0,0,CHOYP_LOC100120260.1.1|m.41887
12.54575,16.9069,16.942,14.0171,14.76945,18.1862,17.341,18.2117,18.1831,15.4628,15.83255,18.9,CHOYP_LOC100120440.1.1|m.15371
0,0,0,0,0,0,0,0,0,0,0.93585,0,CHOYP_LOC100120677.1.1|m.16799
1.4543,0,0,0,0,0,1.29915,0,1.37095,0,0,0,CHOYP_LOC100120994.1.1|m.54109
0,0.7819,0,0,0.68225,2.00595,0,0,0,0,0.73765,2.1316,CHOYP_LOC100121363.1.1|m.46369
2.45365,2.1297,2.99265,1.9344,3.7236,3.2727,3.42565,2.48185,3.62095,1.5622,2.3118,1.0741,CHOYP_LOC100121687.1.1|m.57141
1.1923,1.19975,0,1.06935,0,0,0,1.16995,0,1.2971,0,0,CHOYP_LOC100121999.3.4|m.54805
10.8646,5.50055,6.61225,8.8882,12.4813,6.0814,11.6276,11.9662,9.20695,10.8914,13.331,6.3152,CHOYP_LOC100122037.1.1|m.12516
5.0288,3.37295,4.0632,1.55935,7.3829,6.227,14.85005,5.02085,9.3681,3.71135,9.38495,8.0776,CHOYP_LOC100122067.1.1|m.49811
24.2285,14.69825,11.76715,22.1481,4.3305,18.0076,25.578,19.6099,27.13005,21.443,18.3746,9.3711,CHOYP_LOC100122269.1.1|m.8408
2.45555,0,0,7.84815,5.4266,2.3343,6.61305,2.55805,3.46825,4.1027,3.58045,3.56835,CHOYP_ARHGAP8.1.1|m.25503
53.78195,40.26975,35.7324,40.98285,31.6841,37.2675,44.32015,37.69265,40.499,30.8045,46.8623,51.3745,CHOYP_LOC100123216.1.1|m.28671
9.97985,6.43505,3.36415,7.4864,5.62005,7.6293,8.8816,5.51655,6.76725,10.11135,11.0883,7.9332,CHOYP_LOC100123890.1.1|m.11450
30.92425,0,49.64275,37.67485,63.6239,41.0455,52.27795,52.92445,76.47595,0,37.7597,0,CHOYP_LOC100123907.1.1|m.2987
0,1.3875,0,1.2918,0,0,0,0.7511,0.7045,1.5692,0.70795,1.3778,CHOYP_LOC100142249.1.1|m.55762
18.1456,22.0109,22.151,21.88535,31.50015,21.04605,23.3164,25.6552,23.8212,21.8241,26.02365,15.5314,CHOYP_LOC100150876.1.1|m.61100
13.95765,16.4875,12.798,20.2686,7.2289,10.90025,13.4764,14.09455,9.77695,11.713,9.894,14.7357,CHOYP_LOC100160077.1.1|m.62645
8.16335,10.95075,13.19185,14.91975,16.74725,25.25655,14.4638,24.5262,17.79015,21.101,20.42755,13.12555,CHOYP_LOC100161158.1.1|m.14383
28.29765,30.03165,18.05965,31.98205,29.79205,33.95995,37.18235,18.9452,36.65915,17.9932,35.58865,28.75515,CHOYP_LOC100161360.1.1|m.65809
72.68935,77.32295,83.9253,79.07725,54.2542,52.6163,67.98915,64.45085,69.16315,68.3101,63.8335,66.84715,CHOYP_LOC100164899.1.1|m.59665
1.03005,1.04465,2.4192,3.63475,3.51125,2.7833,0.9226,1.0648,2.77125,1.1494,2.8254,0,CHOYP_LOC100165581.1.1|m.18008
0,19.9135,0,0,0,0,0,0,0,0,0,3.88755,CHOYP_AAEL_AAEL002467.1.2|m.47358
1.1743,0,0,0,0,0,3.0296,1.1826,2.1329,0,2.14875,1.15785,CHOYP_ARI2.1.1|m.34963
1.11595,0,0,3.93155,0,2.01625,1.02425,2.25745,3.0141,3.59915,2.12155,3.14585,CHOYP_LOC100165685.1.1|m.13583
5.14105,10.3916,3.1761,4.70005,4.58075,7.201,9.0902,7.7342,7.1698,0,12.07455,7.4707,CHOYP_LOC100166353.1.1|m.4625
1.68255,0,2.06715,0,0,0,0,0,0,0,0,0,CHOYP_LOC100168017.1.1|m.40316
14.5231,7.3323,10.33595,9.97235,22.4978,19.2342,16.2061,18.2484,20.4724,20.2267,18.2946,17.64425,CHOYP_LOC100168209.1.1|m.26697
7.6931,7.83485,4.7061,4.73805,15.9317,10.8108,13.7545,11.66175,9.59535,8.59375,4.85645,8.73855,CHOYP_LOC100168368.1.1|m.18551
102.2513,107.57115,132.8009,119.67045,102.4021,117.01925,104.264,119.3963,103.41805,119.79955,107.9278,107.06735,CHOYP_LOC100168945.1.1|m.37004
2.1383,0.59535,1.9518,4.8676,0.5211,0.99745,1.01395,0.596,1.51005,1.7805,3.05735,1.0892,CHOYP_LOC100169229.1.1|m.25981
1.12175,0.6115,0,0,0.5468,1.0935,1.99655,2.2605,0.58475,0.67065,0.5698,1.0876,CHOYP_LOC100169297.1.1|m.48433
16.77775,3.37295,6.0926,6.0711,13.26535,12.454,19.36345,15.10865,28.10435,11.15215,20.52805,12.95155,CHOYP_LOC100169460.1.1|m.41302
46.20145,63.6343,30.63225,49.74985,62.97955,54.76655,55.94815,38.0975,35.25105,46.649,43.6967,52.86485,CHOYP_LOC100174996.1.1|m.27300
0,0,0,0.4146,0.69675,0.4168,0.3963,0,0,0,0,0.43325,CHOYP_ARI4B.1.1|m.56056
0,0,0,0,61.0254,23.98915,10.0642,0,0,0,0,0,CHOYP_LOC100175722.1.3|m.11427
7.0596,5.69235,10.28215,5.15135,0,0,3.7428,9.9116,7.90505,3.1317,6.61425,6.82285,CHOYP_LOC100175867.1.1|m.48982
0.50965,1.37935,0,1.30805,3.2055,0.47185,1.20545,0.50065,0.46625,0,1.3109,1.31805,CHOYP_LOC100176232.1.1|m.24645
0,0,0,1.6748,0,0,0,0,0,0,0,0.6455,CHOYP_LOC100176799.1.1|m.3132
0,5.7562,0,5.2221,19.7671,10.436,4.9623,5.7628,5.18405,0,5.23375,0,CHOYP_LOC100177459.1.2|m.48730
9.7872,26.32025,4.0084,26.76585,0,12.1192,11.5607,16.3162,15.2515,3.6793,15.2555,28.34775,CHOYP_LOC100177679.1.1|m.54177
15.9648,27.0645,6.5656,34.2786,0,0,18.9044,0,20.0074,17.80475,15.4215,10.442,CHOYP_LOC100178400.1.1|m.4321
9.56135,7.278,14.64705,10.9813,6.37365,13.47115,15.02015,14.6155,11.30195,13.36825,11.38115,4.6669,CHOYP_LOC100179300.1.2|m.22734
0,0,0,5.2869,25.5235,13.4742,5.1268,0,8.0617,6.4282,5.449,0,CHOYP_LOC100179516.2.2|m.49937
0,3.42845,0,6.173,0,6.2966,6.0064,0,6.3152,0,6.3622,6.54405,CHOYP_LOC100180023.4.7|m.33650
1.2366,0,0,3.22395,0,2.18425,1.10545,1.2457,2.1907,1.35825,0,1.18225,CHOYP_ARID3A.1.1|m.55743
35.35625,43.7198,14.3322,28.70045,34.63905,21.9562,34.9073,23.71295,22.1606,17.4479,29.58015,38.03195,CHOYP_LOC100180023.5.7|m.56825
5.0961,3.44915,8.3101,6.24275,4.5844,1.6465,3.12695,3.4386,6.4472,0,6.4341,8.26835,CHOYP_LOC100180543.1.1|m.4746
41.94955,55.07505,30.63225,57.5927,62.99825,62.63825,55.94815,46.55075,46.9517,41.96115,39.6759,56.92205,CHOYP_LOC100180855.2.4|m.46097
0,4.73795,5.75745,4.3801,12.42235,8.73715,4.1626,4.70335,4.34825,5.28295,4.3899,0,CHOYP_LOC100180883.1.1|m.46611
1.2435,3.48255,5.33315,3.7309,9.12355,5.2575,5.5707,6.9291,5.5587,8.0001,5.02055,0.90965,CHOYP_LOC100181095.1.1|m.8314
26.6503,40.35875,27.04445,32.58875,31.37495,24.8622,23.71645,17.77815,29.01275,19.75725,29.3787,17.24765,CHOYP_LOC100181343.1.1|m.59214
3.70675,4.61805,6.7011,4.60985,2.8357,1.28495,5.2903,3.20325,3.44965,5.61315,3.8985,1.77885,CHOYP_LOC100181350.1.1|m.2782
13.49535,16.8215,5.48365,6.2336,16.73755,13.49595,0,28.02725,13.5765,4.95755,23.0069,22.7117,CHOYP_LOC100181355.1.1|m.48652
27.83825,37.56955,7.54305,39.6029,21.882,11.5599,19.3336,15.64875,20.34465,17.24115,20.58795,24.02835,CHOYP_LOC100181607.1.2|m.36709
